[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density
1,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,230,0.132841328,228.6565217,212.5,1,37.56057759,0.1,323450
2,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,159,0.127906977,239.1320755,229,1,25.19777557,0.1,272321
3,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,0,0.665662651,0,0,0,0,0.1,532037
4,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,147,0.387351779,310.3537415,301,1,17.59710077,0.1,453253
5,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,151,0.26146789,255.5960265,235,1,27.88166343,0.1,320911
6,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,115,0.448529412,332.1304348,324,1,16.9253163,0.1,449573
7,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,249,0.005076142,28.61538462,14,1,109.8761474,0.1,58775
8,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,214,0.121076233,202.1869159,172.5,1,49.21055407,0.1,268752
9,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,24,0.614457831,394.4583333,391,1,5.514657322,0.1,588426
10,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,220,0.136752137,207.1636364,175,1,40.34179088,0.1,291195
11,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,39,0.533527697,391.2051282,399,1,6.448249811,0.1,504009
12,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,229,0.042424242,99.65065502,71,1,61.45293064,0.1,145373
13,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,205,0.126696833,183.3512195,152,1,46.77112446,0.1,260737
14,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,218,0.032967033,97.75688073,75,1,51.065276,0.1,137756
15,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,49,0.512747875,388.1632653,399,1,7.575135822,0.1,533525
16,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,129,0.381526104,314.6744186,311,1,13.76497949,0.1,398700
17,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,0,0.681933842,0,0,0,0,0.1,739885
18,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,207,0.005263158,20.34782609,5,0.149758454,229.2163947,0.1,21148
19,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,222,0.069124424,157.8243243,133,1,46.0242571,0.1,217598
20,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,0,0.658333333,0,0,0,0,0.1,598580
21,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,94,0.498154982,358.893617,359,1,8.153880479,0.1,456934
22,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,94,0.504702194,379.7659574,382,1,6.024051225,0.1,510527
23,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,218,0.010152284,61.26146789,37,1,90.78169346,0.1,93043
24,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,0,0.68338558,0,0,0,0,0.1,542644
25,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.095,0,0,90,227,0.120481928,168.6740088,135,1,56.04783855,0.1,267657
26,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,74,0.490250696,352.527027,359,1,15.46301128,0.1,505186
27,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,218,0.115942029,193.0321101,154.5,1,52.23014831,0.1,267019
28,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,279,0.010152284,31.36917563,17,1,90.65937899,0.1,68543
29,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,61,0.545454545,378.3278689,396,1,8.941426178,0.1,581396
30,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,146,0.301204819,279.1232877,269,1,21.16720753,0.1,358706
31,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,142,0.409495549,319.8450704,318.5,1,18.0014591,0.1,502434
32,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,220,0.127272727,162.6409091,135.5,1,42.17630093,0.1,241131
33,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,239,0.281368821,257.9623431,234,1,32.83041656,0.1,413456
34,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,195,0.16080402,209.5641026,188,1,28.905998,0.1,281202
35,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,274,0.009569378,67.10583942,42.5,1,60.58113223,0.1,110481
36,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,70,0.534653465,359.9,364,1,10.11119433,0.1,467590
37,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,170,0.175757576,239.3117647,226.5,1,27.27788994,0.1,289940
38,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,232,0.061797753,89.0387931,72,1,32.81018688,0.1,148695
39,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,182,0.048484848,107.2967033,91,1,44.13722639,0.1,141036
40,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,183,0.209205021,262.2076503,257,1,24.58939724,0.1,354975
41,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,203,0.009615385,17.08673469,8,0.985221675,94.81144927,0.1,38427
42,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,3,0.630484988,364.3333333,360,1,0.34126258,0.1,654256
43,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,221,0.023391813,75.25791855,56,1,57.13070204,0.1,115619
44,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,158,0.371621622,314.2911392,322,1,21.51343367,0.1,470741
45,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,107,0.446475196,328.7663551,329,1,15.21167336,0.1,549487
46,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,164,0.291304348,260.1585366,251,1,29.93507107,0.1,373411
47,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,129,0.392523364,326.1937984,326,1,17.41895267,0.1,465606
48,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,234,0.04245283,126.6837607,98,1,59.83201806,0.1,178218
49,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,155,0.395437262,313.3096774,306,1,17.33323323,0.1,465852
50,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.182,0,0,90,185,0.113636364,193.7027027,166,1,37.69976826,0.1,243881
51,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,182,0.34516129,290.5494505,286.5,1,24.57669821,0.1,462998
52,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,63,0.559659091,333.9365079,355,1,21.29957466,0.1,530497
53,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,24,0.55351682,357.125,365.5,1,7.083699837,0.1,510658
54,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,7,0.631168831,397.2857143,394,1,0.718806185,0.1,612987
55,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,126,0.380503145,302.5952381,297,1,23.21528555,0.1,442247
56,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,195,0.116161616,148.9487179,123,1,44.68165822,0.1,210268
57,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,244,0.009852217,32.55327869,17,1,89.4791827,0.1,64410
58,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,78,0.504249292,343.9358974,341,1,17.70401936,0.1,503628
59,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,141,0.245901639,272.1843972,269,1,22.93500852,0.1,288190
60,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,176,0.181318681,224.9602273,205,1,35.51441041,0.1,274356
61,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,203,0.051813472,92.408867,64,1,76.40833047,0.1,135301
62,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,246,0.113636364,147.9512195,122.5,1,55.40649724,0.1,229905
63,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,61,0.479166667,372.4754098,382,1,13.54072444,0.1,450537
64,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,42,0.583126551,368.6190476,376,1,13.71710972,0.1,587735
65,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,265,0.006024096,15.225,5,0.573584906,162.4897821,0.1,30200
66,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,200,0.285714286,265.71,250.5,1,32.25553797,0.1,405692
67,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,10,0.656387665,338.2,354,1,10.11222814,0.1,701819
68,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,16,0.658018868,322.1875,321.5,1,9.357374717,0.1,635178
69,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,144,0.284,292.9722222,293.5,1,20.66698448,0.1,362889
70,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,73,0.459459459,332.0273973,345,1,19.07422688,0.1,492364
71,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,210,0.065656566,153.2857143,131.5,1,49.69220136,0.1,210493
72,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,18,0.605095541,361.8333333,356,1,9.199962067,0.1,487418
73,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,92,0.520900322,331.3695652,336,1,17.3027302,0.1,497571
74,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,150,0.366037736,284.9866667,264.5,1,28.01459152,0.1,429365
75,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.262,0,0,90,100,0.489473684,342.29,351.5,1,16.21203681,0.1,572222
76,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,58,0.592391304,337.9655172,344.5,1,19.83042189,0.1,599044
77,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,113,0.386986301,325.7876106,338,1,26.31186457,0.1,456361
78,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,214,0.103603604,168.5934579,141,1,56.15591203,0.1,238197
79,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,233,0.005988024,28.1637931,13,1,99.98680495,0.1,56598
80,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,174,0.280373832,265.2758621,250.5,1,29.87660428,0.1,375987
81,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,22,0.595930233,334.7272727,323,1,10.25232146,0.1,533621
82,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,144,0.375,284.9097222,282.5,1,31.31120219,0.1,448474
83,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,216,0.055865922,139.8194444,111,1,56.52738605,0.1,188861
84,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,153,0.305921053,246.503268,233,1,39.59358869,0.1,394294
85,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,203,0.121495327,156.2167488,133,1,39.14187308,0.1,226876
86,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,64,0.494350282,322.03125,326.5,1,25.97913788,0.1,496699
87,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,116,0.364444444,333.6206897,349.5,1,21.95091967,0.1,440382
88,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,75,0.484615385,332.2533333,344,1,15.661128,0.1,438689
89,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,96,0.48951049,330.96875,343.5,1,23.68240462,0.1,571700
90,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,218,0.23297491,236.1926606,215.5,1,40.19022225,0.1,364754
91,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,41,0.560301508,330.097561,350,1,22.17523275,0.1,540313
92,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,232,0.063414634,125.0474138,99.5,1,48.17145892,0.1,196135
93,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,110,0.418060201,315.1818182,328.5,1,21.77104707,0.1,461290
94,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,116,0.371621622,299.4827586,296,1,31.69235113,0.1,425211
95,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,15,0.62406015,355.5333333,369,1,6.922745172,0.1,630753
96,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,127,0.444108761,307.2913386,316,1,31.29888011,0.1,512159
97,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,158,0.345762712,273.9240506,274.5,1,29.48460329,0.1,429661
98,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,144,0.32780083,290.5625,292,1,23.86009624,0.1,383557
99,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,148,0.376470588,268.3648649,260,1,27.11402257,0.1,421208
100,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.336,0,0,90,0,0.689393939,0,0,0,0,0.1,720068
101,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,198,0.287401575,244.0505051,227,1,40.24525828,0.1,391722
102,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,212,0.005952381,13.75135135,6,0.938679245,114.0894047,0.1,37772
103,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,56,0.568322981,351.25,392.5,1,29.05822064,0.1,502482
104,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,195,0.011494253,9.025862069,5,0.697435897,71.71173124,0.1,29464
105,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,147,0.104294479,162.0680272,138,1,48.89006194,0.1,185943
106,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,55,0.6,280.5636364,245,1,39.21296476,0.1,570789
107,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,20,0.651351351,300.3,294.5,1,11.27402422,0.1,587668
108,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,181,0.15,212.121547,185,1,49.38283297,0.1,280107
109,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,259,0.037383178,72.51737452,46,1,85.98050005,0.1,122222
110,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,162,0.260465116,248.5925926,225,1,38.20731942,0.1,335218
111,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,30,0.622911695,295.7,297.5,1,12.76833464,0.1,659513
112,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,33,0.587078652,297.3030303,279,1,25.59877306,0.1,555082
113,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,134,0.405797101,291.8432836,287.5,1,32.01501202,0.1,474026
114,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,199,0.059139785,122.4020101,91,1,60.20473849,0.1,164630
115,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,198,0.210526316,227.979798,205,1,42.30181387,0.1,326032
116,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,253,0.037558685,72.64822134,48,1,76.90471613,0.1,131997
117,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,187,0.189655172,227.0641711,208,1,39.68347247,0.1,330458
118,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,175,0.280155642,257.3657143,254,1,38.79100488,0.1,373423
119,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,16,0.660220994,360,374.5,1,7.846296296,0.1,677384
120,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,212,0.043269231,71.86320755,54,1,48.8792684,0.1,118167
121,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,27,0.609452736,286,273,1,16.05540613,0.1,600677
122,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,244,0.010869565,56.48360656,31.5,1,93.03117623,0.1,92762
123,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,8,0.682857143,380.875,381,1,1.022035726,0.1,673207
124,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,14,0.604166667,318.5,302.5,1,15.79942036,0.1,600576
125,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.405,0,0,90,214,0.014354067,41.47196262,24.5,1,77.47587701,0.1,78200
126,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,256,0,18.11111111,3.5,0.12890625,91.39588596,0.1,17614
127,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,202,0.109947644,155.1534653,130,1,47.6937588,0.1,220043
128,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,204,0.28358209,229.8921569,214,1,48.25071621,0.1,370205
129,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,153,0.415282392,264.6666667,262,1,39.92161607,0.1,446506
130,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,97,0.419672131,281.5051546,295,1,43.15922477,0.1,457895
131,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,46,0.536159601,272.2173913,204,1,63.93858986,0.1,544713
132,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0.47,0,0,90,272,0.008733624,9.968253968,4,0.308823529,83.76905691,0.1,26649
