[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density
48,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.223,90,31,0.627565982,393.3225806,399,1,4.479171109,0.1,553289
49,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.223,90,187,0.01863354,68.8342246,46,1,67.61576599,0.1,95474
50,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.223,90,156,0.286259542,287.0320513,284.5,1,28.22485377,0.1,383625
51,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,145,0.379061372,307.3586207,314,1,24.07885194,0.1,447196
52,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,0,0.774373259,0,0,0,0,0.1,757881
53,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,171,0.255905512,265.5146199,257,1,33.02427463,0.1,362059
54,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,12,0.647975078,375.6666667,360,1,8.529482939,0.1,569832
55,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,235,0.044554455,94.8,65,1,74.86808035,0.1,146910
56,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,258,0.010362694,28.24031008,14,1,98.83698709,0.1,60396
57,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,46,0.610354223,344.7391304,358.5,1,19.93603229,0.1,587341
58,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,161,0.387755102,286.1552795,275,1,29.25634293,0.1,429841
59,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,183,0.253521127,228.9234973,204,1,34.36007825,0.1,319885
60,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,135,0.388704319,300.4962963,302,1,24.51024195,0.1,445223
61,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,208,0.2,221.0673077,199,1,42.84045238,0.1,350590
62,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,180,0.255411255,273.5,260,1,34.03072115,0.1,369013
63,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,81,0.442307692,326.6049383,338,1,17.15694198,0.1,387458
64,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,165,0.362676056,276.6121212,271,1,29.82430137,0.1,425440
65,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,146,0.274881517,271.5136986,257,1,25.72841476,0.1,365784
66,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,257,0.022727273,71.87548638,44,1,74.05884751,0.1,118776
67,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,82,0.385714286,340.7195122,356,1,17.56763611,0.1,424214
68,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,218,0.082949309,143.1146789,117.5,1,54.54142155,0.1,204159
69,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,9,0.611445783,381.3333333,387,1,3.76638986,0.1,538559
70,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,164,0.311188811,265.0243902,252,1,29.55292074,0.1,393770
71,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,186,0.203125,260.0860215,250,1,31.94807074,0.1,333226
72,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,240,0.033816425,66.59166667,42,1,77.68107217,0.1,121812
73,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,11,0.629032258,379.0909091,398,1,7.385803357,0.1,604326
74,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,12,0.666666667,397.3333333,399,1,5.624008542,0.1,678781
75,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.357,90,131,0.46969697,323.3282443,340,1,18.41036635,0.1,470168
76,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,45,0.545454545,329.0444444,370,1,35.03864266,0.1,533145
77,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,214,0.12173913,181.5934579,151,1,53.01398895,0.1,250147
78,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,114,0.43030303,305.0438596,315.5,1,32.5523124,0.1,497857
79,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,228,0.050458716,77.10526316,54.5,1,66.79954895,0.1,128601
80,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,241,0.005347594,23.18257261,11,1,95.46430553,0.1,52918
81,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,196,0.1,141.2857143,121.5,1,49.82063208,0.1,194281
82,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,27,0.556786704,306.4444444,278,1,27.60277793,0.1,534693
83,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,176,0.11,195.1022727,179,1,48.25185525,0.1,248532
84,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,203,0.114864865,200.7931034,178,1,44.97061159,0.1,256499
85,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,189,0.288135593,230.6349206,205,1,42.37146476,0.1,345586
86,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,160,0.295719844,279.7,280,1,35.43953427,0.1,391298
87,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,106,0.427272727,305.1415094,316.5,1,33.71571936,0.1,467644
88,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,233,0.212765957,186.8369099,160,1,52.92726366,0.1,301691
89,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,204,0.02259887,91.44607843,63.5,1,77.82811486,0.1,129092
90,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,16,0.61746988,333.875,355.5,1,17.50151005,0.1,560131
91,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,254,0.040540541,109.9251969,76,1,76.65441173,0.1,168121
92,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,116,0.393617021,310.6465517,326.5,1,27.26348876,0.1,430670
93,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,79,0.5,326.1265823,333,1,24.23829713,0.1,483735
94,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,134,0.371541502,297.9626866,304.5,1,30.21841797,0.1,401137
95,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,193,0.175510204,216.5336788,204,1,41.39377323,0.1,304187
96,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,229,0.019512195,70.3930131,47,1,77.95135606,0.1,111877
97,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,86,0.518703242,323.6627907,350,1,27.5679519,0.1,562973
98,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0,-0.511,90,226,0.023255814,55.95132743,36,1,81.8410105,0.1,98671
