[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density
1,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.095,0,90,4,0.615189873,421,415,1,1.496437055,0.1,568942
2,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.095,0,90,5,0.656441718,441.8,449,1,1.136713445,0.2,496578
3,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.095,0,90,166,0.37704918,289.6686747,277,1,26.87343599,0.3,435753
4,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.095,0,90,42,0.611260054,402.3571429,411,1,4.585759873,0.4,511820
5,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.095,0,90,6,0.639484979,385.6666667,372.5,1,7.790838375,0.5,585172
6,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.095,0,90,233,0.184210526,221.1201717,206,1,30.46842683,0.6,311266
7,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.095,0,90,17,0.592841163,420.3529412,421,1,3.080132242,0.7,532540
8,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.095,0,90,3,0.611594203,409.3333333,426,1,5.456026059,0.8,462123
9,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.095,0,90,12,0.628915663,421.1666667,425.5,1,2.023311868,0.9,552588
10,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.095,0,90,0,0.704918033,0,0,0,0,1,525560
11,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.182,0,90,0,0.65394402,0,0,0,0,0.1,583400
12,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.182,0,90,54,0.583333333,391.9444444,409,1,5.224981613,0.2,498946
13,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.182,0,90,198,0.077294686,113.3030303,90,1,51.59013716,0.3,138621
14,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.182,0,90,171,0.302721088,263.8187135,246,1,29.06811992,0.4,351351
15,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.182,0,90,235,0.085858586,69.14893617,50,1,46.1132597,0.5,98497
16,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.182,0,90,0,0.753387534,0,0,0,0,0.6,607168
17,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.182,0,90,0,0.720626632,0,0,0,0,0.7,499648
18,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.182,0,90,0,0.803625378,0,0,0,0,0.8,590501
19,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.182,0,90,0,0.819371728,0,0,0,0,0.9,606426
20,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.182,0,90,180,0.166666667,194.2555556,178,1,32.90649528,1,189498
21,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.262,0,90,110,0.427184466,338.2181818,337.5,1,12.7796222,0.1,435338
22,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.262,0,90,35,0.599489796,399.4571429,414,1,6.198168102,0.2,521979
23,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.262,0,90,0,0.695538058,0,0,0,0,0.3,550682
24,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.262,0,90,7,0.623608018,425.5714286,415,1,1.921226362,0.4,515368
25,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.262,0,90,2,0.626062323,429.5,429.5,1,4.331781141,0.5,408413
26,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.262,0,90,88,0.469879518,352.3181818,355.5,1,10.9529093,0.6,403313
27,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.262,0,90,18,0.596810934,399,411,1,8.941176471,0.7,414010
28,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.262,0,90,50,0.571794872,366.24,369.5,1,9.755793012,0.8,378933
29,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.761627907,0,0,0,0,0.9,473926
30,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.262,0,90,0,0.717724289,0,0,0,0,1,439797
31,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.336,0,90,261,0.029535865,66.91187739,43,1,87.54976479,0.1,105315
32,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.336,0,90,133,0.43575419,314.6015038,311,1,17.86020571,0.2,413757
33,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,11,0.650537634,416.1818182,425,1,4.312450852,0.3,445598
34,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.336,0,90,0,0.725225225,0,0,0,0,0.4,559920
35,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.336,0,90,1,0.739130435,0,0,0,0,0.5,574854
36,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,2,0.638888889,412,412,1,0.174757282,0.6,398012
37,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.336,0,90,0,0.760479042,0,0,0,0,0.7,433058
38,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.336,0,90,0,0.743271222,0,0,0,0,0.8,489889
39,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.336,0,90,0,0.827493261,0,0,0,0,0.9,528224
40,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.336,0,90,0,0.757437071,0,0,0,0,1,458963
41,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.405,0,90,258,0.049261084,90.8255814,60,1,75.29432004,0.1,124620
42,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.405,0,90,215,0.241134752,211.1860465,185,1,37.24608328,0.2,290595
43,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,118,0.445945946,335.0677966,338,1,12.28513865,0.3,439106
44,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.405,0,90,0,0.634666667,0,0,0,0,0.4,435790
45,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.405,0,90,0,0.734491315,0,0,0,0,0.5,521246
46,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.405,0,90,0,0.75,0,0,0,0,0.6,480991
47,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.405,0,90,0,0.73657289,0,0,0,0,0.7,442187
48,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.405,0,90,0,0.755196305,0,0,0,0,0.8,484953
49,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.405,0,90,0,0.746575342,0,0,0,0,0.9,430535
50,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.405,0,90,0,0.849382716,0,0,0,0,1,563451
51,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.47,0,90,48,0.566433566,414.8125,423.5,1,3.98987302,0.1,558508
52,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.47,0,90,0,0.650969529,0,0,0,0,0.2,568176
53,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,159,0.308270677,230.3899371,210,1,28.60477386,0.3,258356
54,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.47,0,90,72,0.534117647,358,351,1,8.132976631,0.4,416486
55,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.47,0,90,0,0.691415313,0,0,0,0,0.5,461071
56,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.47,0,90,0,0.732323232,0,0,0,0,0.6,456241
57,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.47,0,90,0,0.818401937,0,0,0,0,0.7,591820
58,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.47,0,90,0,0.903047091,0,0,0,0,0.8,764295
59,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.47,0,90,0,0.849246231,0,0,0,0,0.9,463881
60,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.47,0,90,0,0.844547564,0,0,0,0,1,493841
61,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.531,0,90,18,0.625329815,422.1666667,431,1,1.490977915,0.1,530354
62,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.531,0,90,49,0.549575071,380.244898,393,1,6.321970713,0.2,439966
63,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.684901532,0,0,0,0,0.3,525220
64,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.531,0,90,0,0.704109589,0,0,0,0,0.4,463106
65,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.531,0,90,0,0.786259542,0,0,0,0,0.5,510840
66,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.531,0,90,0,0.795294118,0,0,0,0,0.6,501225
67,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.531,0,90,0,0.799171843,0,0,0,0,0.7,678234
68,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.531,0,90,0,0.895522388,0,0,0,0,0.8,609980
69,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.531,0,90,0,0.769892473,0,0,0,0,0.9,415679
70,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.531,0,90,0,0.899038462,0,0,0,0,1,717357
71,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.588,0,90,172,0.137566138,165.4534884,147.5,1,37.3285108,0.1,189244
72,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.588,0,90,3,0.631979695,409.6666667,406,1,6.752644426,0.2,474891
73,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,7,0.665245203,426.5714286,439,1,2.673922751,0.3,508298
74,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.588,0,90,0,0.724845996,0,0,0,0,0.4,578559
75,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.588,0,90,0,0.770301624,0,0,0,0,0.5,478856
76,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.588,0,90,0,0.693627451,0,0,0,0,0.6,378075
77,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.588,0,90,0,0.775119617,0,0,0,0,0.7,431967
78,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.588,0,90,0,0.85026738,0,0,0,0,0.8,660330
79,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.588,0,90,0,0.904040404,0,0,0,0,0.9,643959
80,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.588,0,90,0,0.789356984,0,0,0,0,1,378210
81,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.642,0,90,125,0.449404762,323.528,309,1,12.9827012,0.1,444274
82,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.642,0,90,0,0.818858561,0,0,0,0,0.2,835918
83,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.642,0,90,203,0.203846154,129.2216749,102,1,55.83164391,0.3,150595
84,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.642,0,90,0,0.748768473,0,0,0,0,0.4,539992
85,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.642,0,90,0,0.697424893,0,0,0,0,0.5,444620
86,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.642,0,90,0,0.820512821,0,0,0,0,0.6,561605
87,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.642,0,90,0,0.805620609,0,0,0,0,0.7,448149
88,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.642,0,90,0,0.84,0,0,0,0,0.8,533032
89,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.642,0,90,0,0.847926267,0,0,0,0,0.9,519890
90,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.642,0,90,0,0.949206349,0,0,0,0,1,1071216
91,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.693,0,90,173,0.146341463,114.4393064,91,1,39.87645452,0.1,136641
92,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.693,0,90,4,0.663341646,415.25,423.5,1,4.439694963,0.2,499242
93,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.693,0,90,0,0.705494505,0,0,0,0,0.3,530829
94,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.693,0,90,0,0.727959698,0,0,0,0,0.4,502308
95,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.693,0,90,0,0.769547325,0,0,0,0,0.5,506415
96,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.693,0,90,174,0.284615385,191.0862069,151,1,66.47696284,0.6,152711
97,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.693,0,90,0,0.876379691,0,0,0,0,0.7,705099
98,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.693,0,90,0,0.868173258,0,0,0,0,0.8,753493
99,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.693,0,90,0,0.976878613,0,0,0,0,0.9,1681448
100,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.693,0,90,0,0.96287703,0,0,0,0,1,1427396
101,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.095,0,90,2,0.700483092,403.5,403.5,1,0.903345725,0.1,632550
102,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.095,0,90,0,0.6325,0,0,0,0,0.2,588638
103,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.095,0,90,0,0.717142857,0,0,0,0,0.3,549713
104,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.095,0,90,137,0.32967033,314.7226277,309,1,16.90703169,0.4,392598
105,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.095,0,90,18,0.604265403,413.9444444,421.5,1,2.939715948,0.5,521711
106,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.095,0,90,110,0.479695431,316.1090909,312.5,1,16.16933059,0.6,468989
107,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.095,0,90,0,0.695876289,0,0,0,0,0.7,578016
108,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.095,0,90,10,0.623188406,417,404,1,2.087396749,0.8,475738
109,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.095,0,90,7,0.62195122,415,410,1,2.123694779,0.9,484022
110,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.095,0,90,0,0.680904523,0,0,0,0,1,559597
111,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.182,0,90,165,0.352490421,297.9636364,292,1,16.31247061,0.1,412651
112,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.182,0,90,230,0.1,119.0521739,88,1,53.69666491,0.2,169645
113,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.182,0,90,14,0.631578947,392.6428571,394.5,1,4.422342257,0.3,566907
114,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.182,0,90,76,0.488372093,343.9210526,354.5,1,14.56960441,0.4,423586
115,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.182,0,90,0,0.648255814,0,0,0,0,0.5,454952
116,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.182,0,90,42,0.57,380.6666667,392.5,1,6.834180513,0.6,473263
117,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.182,0,90,71,0.568862275,361.5492958,373,1,11.35160666,0.7,402102
118,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.182,0,90,0,0.695054945,0,0,0,0,0.8,477878
119,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.182,0,90,0,0.645083933,0,0,0,0,0.9,476889
120,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.182,0,90,0,0.696385542,0,0,0,0,1,464003
121,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.262,0,90,0,0.629850746,0,0,0,0,0.1,551632
122,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.262,0,90,179,0.318681319,256.6312849,241,1,28.69104829,0.2,335362
123,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.262,0,90,182,0.262237762,229.8131868,208.5,1,31.4160924,0.3,312055
124,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.262,0,90,0,0.80726257,0,0,0,0,0.4,703787
125,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.262,0,90,218,0.201465201,194.7889908,165,1,38.77480214,0.5,239536
126,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.262,0,90,202,0.239130435,213.3069307,194.5,1,33.41381285,0.6,241812
127,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.262,0,90,222,0.088235294,126.1981982,101.5,1,56.25881784,0.7,129838
128,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.262,0,90,0,0.664658635,0,0,0,0,0.8,499661
129,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,0,0,0.262,0,90,0,0.730593607,0,0,0,0,0.9,506823
130,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,0,0,0.262,0,90,0,0.858333333,0,0,0,0,1,680134
131,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,0,0,0.336,0,90,140,0.381625442,306.7928571,294.5,1,15.34231814,0.1,412111
132,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,0,0,0.336,0,90,1,0.660427807,0,0,0,0,0.2,538885
133,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,112,0.447058824,303.3571429,298.5,1,16.29505936,0.3,397484
134,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,0,0,0.336,0,90,40,0.582089552,386.325,378.5,1,4.541332112,0.4,434348
135,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,0,0,0.336,0,90,144,0.370149254,276.9791667,265,1,23.68047981,0.5,308707
136,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,0,0,0.336,0,90,267,0.105990783,129.1573034,108,1,48.14806634,0.6,142160
137,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,0,0,0.336,0,90,0,0.697309417,0,0,0,0,0.7,456696
138,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,0,0,0.336,0,90,0,0.827160494,0,0,0,0,0.8,612076
