[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density
1,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.11,0,0,0,90,57,0.530183727,383.0175439,392,1,6.216657724,0.1,521663
2,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.11,0,0,0,90,193,0.232931727,231.8601036,209,1,30.03573963,0.2,343587
3,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.11,0,0,0,90,110,0.430656934,339.5909091,332,1,8.983896142,0.3,432909
4,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.11,0,0,0,90,211,0.060606061,135.8388626,111,1,41.80571355,0.4,182922
5,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.11,0,0,0,90,1,0.699346405,0,0,0,0,0.5,663350
6,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.11,0,0,0,90,126,0.416342412,284.4920635,272.5,1,16.69033532,0.6,396478
7,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.11,0,0,0,90,112,0.415204678,315.2232143,316,1,13.05551111,0.7,443784
8,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.11,0,0,0,90,10,0.606481481,378.8,381.5,1,4.691305878,0.8,548718
9,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.11,0,0,0,90,0,0.708888889,0,0,0,0,0.9,684294
10,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.11,0,0,0,90,215,0.071895425,84.49767442,67,1,41.20744659,1,130966
11,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.223,0,0,0,90,55,0.535175879,373.8181818,371,1,7.249522626,0.1,512380
12,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.223,0,0,0,90,126,0.355685131,316.2857143,313,1,16.43288166,0.2,438546
13,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.223,0,0,0,90,0,0.635097493,0,0,0,0,0.3,525562
14,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.223,0,0,0,90,179,0.338842975,268.547486,259,1,22.51697992,0.4,382758
15,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.223,0,0,0,90,9,0.582914573,409.7777778,407,1,3.338869306,0.5,508832
16,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.223,0,0,0,90,0,0.713136729,0,0,0,0,0.6,577101
17,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.223,0,0,0,90,174,0.196808511,181.8678161,165.5,1,27.57493929,0.7,234455
18,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.223,0,0,0,90,0,0.721556886,0,0,0,0,0.8,487991
19,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.223,0,0,0,90,131,0.326007326,261.4732824,257,1,13.46543391,0.9,332538
20,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.223,0,0,0,90,203,0.251082251,161.817734,136,1,32.38040672,1,279700
21,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.357,0,0,0,90,198,0.102564103,148.7727273,124,1,39.57362422,0.1,201556
22,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.357,0,0,0,90,67,0.53470437,357.3880597,372,1,12.65307871,0.2,493889
23,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.357,0,0,0,90,54,0.572463768,356.1666667,367,1,10.21238555,0.3,574636
24,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.357,0,0,0,90,0,0.695652174,0,0,0,0,0.4,573291
25,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.357,0,0,0,90,191,0.291366906,225.2041885,215,1,23.3066862,0.5,346091
26,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.357,0,0,0,90,99,0.483180428,294.1111111,283,1,18.41112388,0.6,405397
27,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.357,0,0,0,90,1,0.649746193,0,0,0,0,0.7,463391
28,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.357,0,0,0,90,31,0.555956679,328.4193548,319,1,7.159499722,0.8,329297
29,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.357,0,0,0,90,2,0.55922865,420.5,420.5,1,2.854934602,0.9,420019
30,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.357,0,0,0,90,0,0.786324786,0,0,0,0,1,582217
31,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.511,0,0,0,90,62,0.529577465,367.5483871,380,1,9.338052527,0.1,491658
32,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.511,0,0,0,90,101,0.470588235,305.4158416,298,1,17.32492106,0.2,419829
33,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.511,0,0,0,90,223,0.152466368,148.955157,122,1,46.0429263,0.3,223551
34,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.511,0,0,0,90,216,0.015789474,30.07407407,18,1,84.45485164,0.4,62120
35,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.511,0,0,0,90,30,0.62972973,381.5666667,384.5,1,7.877085699,0.5,443043
36,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.511,0,0,0,90,78,0.429394813,264.3974359,252.5,1,24.18116263,0.6,349496
37,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.511,0,0,0,90,232,0.047619048,54.72844828,40,1,48.4740333,0.7,97515
38,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.511,0,0,0,90,21,0.658914729,379.7142857,397,1,14.91019564,0.8,395051
39,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.511,0,0,0,90,1,0.663212435,0,0,0,0,0.9,382360
40,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.511,0,0,0,90,169,0.275080906,132.5680473,122,1,22.90169166,1,237856
41,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.693,0,0,0,90,46,0.564954683,390.6304348,398,1,4.65223564,0.1,476385
42,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.693,0,0,0,90,109,0.476839237,329.4678899,329,1,18.52861779,0.2,477324
43,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.693,0,0,0,90,127,0.383966245,273.015748,265,1,18.3351819,0.3,331289
44,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.693,0,0,0,90,77,0.551246537,348.3766234,347,1,11.42789523,0.4,431337
45,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.693,0,0,0,90,100,0.458461538,257.27,226.5,1,26.56619093,0.5,329918
46,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.693,0,0,0,90,129,0.377697842,232.124031,203,1,30.73276209,0.6,297028
47,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.693,0,0,0,90,65,0.526470588,272.9230769,252,1,23.32025085,0.7,323330
48,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.693,0,0,0,90,4,0.65374677,341.75,338,1,22.42257986,0.8,397399
49,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.693,0,0,0,90,78,0.471590909,205.9230769,199.5,1,15.79315865,0.9,298769
50,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.693,0,0,0,90,0,0.673809524,0,0,0,0,1,361794
51,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.916,0,0,0,90,6,0.633237822,397,400.5,1,2.289168766,0.1,490925
52,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.916,0,0,0,90,202,0.077419355,80.94059406,66,1,42.04602553,0.2,119395
53,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.916,0,0,0,90,102,0.450793651,303.0098039,290,1,20.87659113,0.3,354531
54,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.916,0,0,0,90,245,0.038251366,17.53061224,12,1,33.07867517,0.4,53104
55,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.916,0,0,0,90,66,0.530612245,288.1515152,297,1,19.19868626,0.5,297404
56,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.916,0,0,0,90,159,0.329411765,159.6477987,134,1,38.78562545,0.6,223033
57,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.916,0,0,0,90,49,0.560859189,275.7346939,275,1,29.77345311,0.7,337008
58,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.916,0,0,0,90,77,0.576779026,189.4025974,162,1,35.89947708,0.8,237194
59,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.916,0,0,0,90,1,0.74,0,0,0,0,0.9,427136
60,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.916,0,0,0,90,202,0.033898305,11.0255102,8,0.985148515,9.945640076,1,37437
61,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-1.204,0,0,0,90,85,0.505119454,381.2588235,379,1,8.096184393,0.1,446311
62,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-1.204,0,0,0,90,76,0.485294118,342.75,349.5,1,15.94158035,0.2,427368
63,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-1.204,0,0,0,90,43,0.59178744,383,385,1,5.73567077,0.3,483359
64,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-1.204,0,0,0,90,227,0.102439024,74.83259912,55,1,61.23151541,0.4,118005
65,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-1.204,0,0,0,90,224,0.058823529,26.96875,17,1,68.6096836,0.5,57543
66,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-1.204,0,0,0,90,68,0.506578947,249.6617647,247.5,1,24.04729401,0.6,246722
67,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-1.204,0,0,0,90,197,0.094972067,56.72081218,42,1,50.03811052,0.7,86364
68,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-1.204,0,0,0,90,118,0.498550725,152.9745763,127,1,45.31465927,0.8,222538
69,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-1.204,0,0,0,90,14,0.702830189,349.8571429,370.5,1,16.16389735,0.9,271031
70,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-1.204,0,0,0,90,40,0.541218638,110,113.5,1,2.627972028,1,156970
71,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-1.609,0,0,0,90,143,0.352059925,317.7902098,308,1,20.2529242,0.1,396703
72,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-1.609,0,0,0,90,29,0.669745958,388.2758621,393,1,4.83104542,0.2,545480
73,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-1.609,0,0,0,90,23,0.591428571,381.9565217,390,1,6.987820148,0.3,392722
74,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-1.609,0,0,0,90,21,0.683908046,413.7142857,420,1,2.908563536,0.4,377404
75,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-1.609,0,0,0,90,211,0.023121387,12.37438424,5,0.966824645,59.6671541,0.5,35655
76,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-1.609,0,0,0,90,49,0.614173228,331.5918367,335,1,19.26400942,0.6,269967
77,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-1.609,0,0,0,90,54,0.665809769,267.3333333,272,1,17.24241284,0.7,254955
78,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-1.609,0,0,0,90,58,0.607669617,164.8965517,144.5,1,42.07054231,0.8,174725
79,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-1.609,0,0,0,90,3,0.77752809,369.3333333,364,1,1.140794224,0.9,271900
80,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-1.609,0,0,0,90,200,0.256410256,37.785,33,1,9.272743897,1,86072
81,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-2.303,0,0,0,90,139,0.439285714,292.1654676,287,1,21.20798392,0.1,414199
82,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-2.303,0,0,0,90,85,0.538904899,339.4470588,350,1,15.56793054,0.2,404114
83,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-2.303,0,0,0,90,202,0.200772201,82.31188119,51.5,1,76.45060109,0.3,115744
84,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-2.303,0,0,0,90,215,0.246753247,52.77209302,35,1,73.02764447,0.4,101636
85,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-2.303,0,0,0,90,53,0.61414791,310.9433962,308,1,15.72193335,0.5,255942
86,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-2.303,0,0,0,90,55,0.671469741,278.1454545,264,1,31.30208984,0.6,253314
87,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-2.303,0,0,0,90,28,0.731457801,347.25,349.5,1,14.54318321,0.7,261048
88,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-2.303,0,0,0,90,21,0.779746835,330.1904762,339,1,20.16460917,0.8,233838
89,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-2.303,0,0,0,90,172,0.347639485,30.1744186,26,1,29.40230538,0.9,74285
90,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-2.303,0,0,0,90,0,0.8475,0,0,0,0,1,196895
91,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-16.118,0,0,0,90,82,0.52892562,364.7804878,367.5,1,7.877494147,0.1,468968
92,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-16.118,0,0,0,90,81,0.584269663,325.1851852,324,1,17.07143508,0.2,390022
93,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-16.118,0,0,0,90,134,0.550675676,230.1268657,214.5,1,38.38656886,0.3,246062
94,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-16.118,0,0,0,90,118,0.668621701,261.8728814,250,1,25.24494547,0.4,273351
95,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-16.118,0,0,0,90,16,0.78342246,407.3125,414.5,1,4.440396911,0.5,356697
96,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-16.118,0,0,0,90,83,0.779369628,145.9759036,120,1,53.00941307,0.6,112096
97,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-16.118,0,0,0,90,2,0.88,419,419,1,1.723150358,0.7,324851
98,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-16.118,0,0,0,90,30,0.891598916,268.7,271,1,16.63902827,0.8,127870
99,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-16.118,0,0,0,90,0,0.963483146,0,0,0,0,0.9,320065
100,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-16.118,0,0,0,90,7,0.930946292,0,0,0,0,1,50724
101,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.11,0,0,0,90,42,0.594666667,401.3095238,404.5,1,4.223792607,0.1,532662
102,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.11,0,0,0,90,14,0.571428571,388.4285714,388,1,6.049509152,0.2,580079
103,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.11,0,0,0,90,176,0.330935252,285.0852273,278,1,26.40913955,0.3,393818
104,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.11,0,0,0,90,246,0.123404255,142.9186992,112.5,1,51.66757599,0.4,231747
105,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.11,0,0,0,90,22,0.564935065,380.0454545,381,1,4.005906106,0.5,447565
106,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.11,0,0,0,90,109,0.414814815,309.8899083,305,1,12.79339281,0.6,427710
107,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.11,0,0,0,90,145,0.352941176,276.2068966,275,1,19.25377826,0.7,418086
108,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.11,0,0,0,90,0,0.723021583,0,0,0,0,0.8,535802
109,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.11,0,0,0,90,13,0.585616438,400.6153846,395,1,2.971902202,0.9,409567
110,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.11,0,0,0,90,9,0.616216216,358.8888889,365,1,3.095278638,1,460805
111,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.223,0,0,0,90,77,0.554987212,375.0779221,374,1,7.769456882,0.1,592553
112,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.223,0,0,0,90,113,0.410810811,335.0353982,334,1,15.02260927,0.2,500533
113,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.223,0,0,0,90,250,0.019900498,46.388,24,1,118.4920214,0.3,81328
114,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.223,0,0,0,90,198,0.182879377,226.489899,204.5,1,34.13362473,0.4,310355
115,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.223,0,0,0,90,0,0.721428571,0,0,0,0,0.5,690999
116,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.223,0,0,0,90,188,0.191780822,186.7712766,156,1,39.74517764,0.6,261197
117,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.223,0,0,0,90,166,0.405660377,249.0240964,249.5,1,22.52199972,0.7,413974
118,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.223,0,0,0,90,0,0.744107744,0,0,0,0,0.8,475793
119,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.223,0,0,0,90,188,0.156779661,142.5106383,118,1,32.96089343,0.9,205588
120,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.223,0,0,0,90,187,0.053254438,98.64171123,85,1,29.31784436,1,134833
121,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.357,0,0,0,90,250,0.119469027,142.968,118,1,45.91944365,0.1,229081
122,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.357,0,0,0,90,242,0.064676617,151,117.5,1,57.71284109,0.2,209087
123,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.3,0,0.1,0,-0.357,0,0,0,90,145,0.41025641,287.6275862,280,1,18.5878837,0.3,382575
124,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.4,0,0.1,0,-0.357,0,0,0,90,198,0,9.772727273,4,0.681818182,117.0767229,0.4,29513
125,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.5,0,0.1,0,-0.357,0,0,0,90,0,0.70657277,0,0,0,0,0.5,596283
126,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.6,0,0.1,0,-0.357,0,0,0,90,10,0.689156627,411,427,1,4.458502298,0.6,529204
127,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.7,0,0.1,0,-0.357,0,0,0,90,211,0.03902439,79.20379147,58,1,53.20718332,0.7,115520
128,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.8,0,0.1,0,-0.357,0,0,0,90,2,0.714285714,445.5,445.5,1,1.53647587,0.8,513269
129,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.9,0,0.1,0,-0.357,0,0,0,90,47,0.568807339,295.7659574,292,1,13.13335919,0.9,362333
130,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,1,0,0.1,0,-0.357,0,0,0,90,146,0.369627507,210.8424658,208,1,14.42166377,1,343128
131,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.1,0,0.1,0,-0.511,0,0,0,90,180,0.309012876,260.3444444,241.5,1,33.5466761,0.1,385032
132,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.2,0.25,17.8,1,0.2,0,0.1,0,-0.511,0,0,0,90,226,0.139737991,180.7920354,155,1,38.66141859,0.2,259297
